trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v
1,1,0.3,0.3,0.09,0.000540876674,0.000267533511
1,1,0.3,0.44,0.132,0.00116493611,0.000245985638
1,1,0.3,0.58,0.174,0.000912518724,0.000266250476
1,1,0.3,0.72,0.216,0.00134784208,0.000270571021
1,1,0.3,0.86,0.258,0.00132042841,0.000247606413
1,1,0.3,1,0.3,0.00160319321,0.000254141381
1,1,0.44,0,0,0.00055106367,0.000242856525
1,1,0.44,0.3,0.132,0.00102689952,0.000253041048
1,1,0.44,0.44,0.1936,0.000861835933,0.00024564791
1,1,0.44,0.58,0.2552,0.00131669884,0.000264920844
1,1,0.44,0.72,0.3168,0.00124276686,0.000249160431
1,1,0.44,0.86,0.3784,0.00168111854,0.00025608239
1,1,0.44,1,0.44,0.00195098329,0.000262323128
1,1,0.58,0,0,0.000691811379,0.000247852926
1,1,0.58,0.3,0.174,0.000859663942,0.000254758551
1,1,0.58,0.44,0.2552,0.00123142953,0.00025092313
1,1,0.58,0.58,0.3364,0.00114709632,0.000239812179
1,1,0.58,0.72,0.4176,0.00129055581,0.00025894109
1,1,0.58,0.86,0.4988,0.00158654364,0.000258030981
1,1,0.58,1,0.58,0.00161696117,0.000324666837
1,1,0.72,0,0,0.000737991277,0.000247731006
1,1,0.72,0.3,0.216,0.00104119954,0.000270851405
1,1,0.72,0.44,0.3168,0.0014123874,0.000264117788
1,1,0.72,0.58,0.4176,0.00153051193,0.000286924966
1,1,0.72,0.72,0.5184,0.00167552193,0.000268072526
1,1,0.72,0.86,0.6192,0.00176814551,0.000257073558
1,1,0.72,1,0.72,0.0018715081,0.000260510595
1,1,0.86,0,0,0.000776569206,0.000247642125
1,1,0.86,0.3,0.258,0.0012548595,0.000255018086
1,1,0.86,0.44,0.3784,0.00157294746,0.000280782889
1,1,0.86,0.58,0.4988,0.00149232838,0.000313193551
1,1,0.86,0.72,0.6192,0.00200744413,0.000258318226
1,1,0.86,0.86,0.7396,0.00187209035,0.000262335317
1,1,0.86,1,0.86,0.0019884643,0.000266829161
1,1,1,0,0,0.00100733681,0.00025692144
1,1,1,0.3,0.3,0.00113569659,0.000293445378
1,1,1,0.44,0.44,0.0014823138,0.000259022458
1,1,1,0.58,0.58,0.0016067227,0.000263091164
1,1,1,0.72,0.72,0.00180524951,0.000285966607
1,1,1,0.86,0.86,0.00210004456,0.000256242785
1,1,1,1,1,0.00233383986,0.000266002952
2,1,0,0,0,-3.27411957e-05,0.000262167453
2,1,0,0.3,0,0.000180617646,0.000249595297
2,1,0,0.44,0,0.000533398875,0.000274674764
2,1,0,0.58,0,0.000521577737,0.000253344084
2,1,0,0.72,0,0.000575185893,0.000257124326
2,1,0,0.86,0,0.000655954873,0.000256690407
2,1,0,1,0,0.000937986862,0.000269131864
2,1,0.3,0,0,0.000123220732,0.000245496871
2,1,0.3,0.3,0.09,0.00062955386,0.000244201551
2,1,0.3,0.44,0.132,0.000979283641,0.000271223662
2,1,0.3,0.58,0.174,0.000903489134,0.000255388571
2,1,0.3,0.72,0.216,0.00152966333,0.000255477531
2,1,0.3,0.86,0.258,0.00126691804,0.000289099856
2,1,0.3,1,0.3,0.00137842301,0.000251301577
2,1,0.44,0,0,0.000330889683,0.000254593625
2,1,0.44,0.3,0.132,0.000617183935,0.000247181801
2,1,0.44,0.44,0.1936,0.000916402701,0.000258052011
2,1,0.44,0.58,0.2552,0.000991486936,0.000264937114
2,1,0.44,0.72,0.3168,0.00140986156,0.000256790591
2,1,0.44,0.86,0.3784,0.00157041712,0.000261365288
2,1,0.44,1,0.44,0.00160998004,0.000238669037
2,1,0.58,0,0,0.000556419661,0.000245049522
2,1,0.58,0.3,0.174,0.000960095362,0.000262446384
2,1,0.58,0.44,0.2552,0.00129458519,0.000258410822
2,1,0.58,0.58,0.3364,0.00143702045,0.000329874331
2,1,0.58,0.72,0.4176,0.00188169189,0.000290662574
2,1,0.58,0.86,0.4988,0.00172307798,0.00025707898
2,1,0.58,1,0.58,0.00165589874,0.000260924773
2,1,0.72,0,0,0.000794349808,0.000243845239
2,1,0.72,0.3,0.216,0.00115158442,0.000255596894
2,1,0.72,0.44,0.3168,0.00136548243,0.000272175061
2,1,0.72,0.58,0.4176,0.00147061104,0.000277551776
2,1,0.72,0.72,0.5184,0.00165176964,0.000258321738
2,1,0.72,0.86,0.6192,0.00179891946,0.000260964002
2,1,0.72,1,0.72,0.00197287048,0.000256039193
2,1,0.86,0,0,0.000890178613,0.000248731148
2,1,0.86,0.3,0.258,0.00125836518,0.000266339483
2,1,0.86,0.44,0.3784,0.00151375684,0.000274165192
2,1,0.86,0.58,0.4988,0.00156161592,0.000265594209
2,1,0.86,0.72,0.6192,0.00162853847,0.000254928693
2,1,0.86,0.86,0.7396,0.0019415085,0.000260284478
2,1,0.86,1,0.86,0.00199255672,0.000272101199
2,1,1,0,0,0.000945368156,0.000251205696
2,1,1,0.3,0.3,0.00117514434,0.000254087881
2,1,1,0.44,0.44,0.00160987195,0.000272507019
2,1,1,0.58,0.58,0.00148175022,0.000305315107
2,1,1,0.72,0.72,0.00187447143,0.000253050832
2,1,1,0.86,0.86,0.00209489894,0.000261405129
2,1,1,1,1,0.00241582031,0.000278656411
3,1,0,0,0,1.55637226e-05,0.000253747009
3,1,0,0.3,0,0.000229939722,0.000250535147
3,1,0,0.44,0,0.00052489041,0.000281090171
3,1,0,0.58,0,0.000512980488,0.000259013375
3,1,0,0.72,0,0.000732902282,0.000277952897
3,1,0,0.86,0,0.000979681882,0.00027786282
3,1,0,1,0,0.000911292475,0.000265879079
3,1,0.3,0,0,0.000314730355,0.000250362619
3,1,0.3,0.3,0.09,0.000585066007,0.000247118817
3,1,0.3,0.44,0.132,0.000676678213,0.000251359732
3,1,0.3,0.58,0.174,0.000976853018,0.000258672414
3,1,0.3,0.72,0.216,0.00111632237,0.000282001092
3,1,0.3,0.86,0.258,0.00141264667,0.000257422347
3,1,0.3,1,0.3,0.0015773976,0.000268687093
3,1,0.44,0,0,0.000375716588,0.000247372825
3,1,0.44,0.3,0.132,0.00105196299,0.000253974413
3,1,0.44,0.44,0.1936,0.00101843159,0.00025470154
3,1,0.44,0.58,0.2552,0.0012658507,0.000267493428
3,1,0.44,0.72,0.3168,0.00145607041,0.000242204495
3,1,0.44,0.86,0.3784,0.00159285052,0.000284747654
3,1,0.44,1,0.44,0.00146085381,0.000250746067
3,1,0.58,0,0,0.000868198785,0.000247218655
3,1,0.58,0.3,0.174,0.000944616066,0.000256269402
3,1,0.58,0.44,0.2552,0.00117539332,0.000242379077
3,1,0.58,0.58,0.3364,0.00142267154,0.000282503783
3,1,0.58,0.72,0.4176,0.00152670901,0.000249625369
3,1,0.58,0.86,0.4988,0.00165007438,0.000273217082
3,1,0.58,1,0.58,0.00162123695,0.000259154122
3,1,0.72,0,0,0.000843762601,0.000249824955
3,1,0.72,0.3,0.216,0.00112492348,0.000260731381
3,1,0.72,0.44,0.3168,0.00102469343,0.000256454664
3,1,0.72,0.58,0.4176,0.0012935809,0.000288888866
3,1,0.72,0.72,0.5184,0.0015563159,0.000269723982
3,1,0.72,0.86,0.6192,0.00156239375,0.000270133041
3,1,0.72,1,0.72,0.0018342021,0.00029282913
3,1,0.86,0,0,0.000879167469,0.000263309608
3,1,0.86,0.3,0.258,0.00108277811,0.000252396615
3,1,0.86,0.44,0.3784,0.00168581315,0.00026211162
3,1,0.86,0.58,0.4988,0.00178217339,0.000250471339
3,1,0.86,0.72,0.6192,0.00189663848,0.000293519771
3,1,0.86,0.86,0.7396,0.00210139047,0.00024319861
3,1,0.86,1,0.86,0.0022224391,0.000306787291
3,1,1,0,0,0.000788228216,0.000252582334
3,1,1,0.3,0.3,0.00135005202,0.000248656862
3,1,1,0.44,0.44,0.00145296361,0.000262047672
3,1,1,0.58,0.58,0.00177828748,0.000246916984
3,1,1,0.72,0.72,0.00211230382,0.000254341894
3,1,1,0.86,0.86,0.00221628212,0.000268083516
3,1,1,1,1,0.00225395677,0.000244502897
4,1,0,0,0,0.000175823311,0.000245174881
4,1,0,0.3,0,0.000307237759,0.000244249461
4,1,0,0.44,0,0.000502748455,0.000239031798
4,1,0,0.58,0,0.000854230748,0.000258188495
4,1,0,0.72,0,0.000662696665,0.000249422665
4,1,0,0.86,0,0.00100211206,0.000251135317
4,1,0,1,0,0.000937047552,0.000260447094
4,1,0.3,0,0,0.000396876127,0.000246039822
4,1,0.3,0.3,0.09,0.000760291499,0.000261176565
4,1,0.3,0.44,0.132,0.000951833947,0.000271740381
4,1,0.3,0.58,0.174,0.00120820094,0.000287260719
4,1,0.3,0.72,0.216,0.000970937303,0.000279134739
4,1,0.3,0.86,0.258,0.00138690189,0.000250713465
4,1,0.3,1,0.3,0.00120785545,0.000268732636
4,1,0.44,0,0,0.000486802079,0.000244025884
4,1,0.44,0.3,0.132,0.000818215973,0.000249499258
4,1,0.44,0.44,0.1936,0.000875618682,0.000261746756
4,1,0.44,0.58,0.2552,0.00101232222,0.000247834113
4,1,0.44,0.72,0.3168,0.00152083061,0.000244767709
4,1,0.44,0.86,0.3784,0.00128244623,0.000275889365
4,1,0.44,1,0.44,0.00138259007,0.000258768919
4,1,0.58,0,0,0.000551365407,0.000246132447
4,1,0.58,0.3,0.174,0.00110879182,0.000262195589
4,1,0.58,0.44,0.2552,0.00134208077,0.000258986813
4,1,0.58,0.58,0.3364,0.0012505271,0.000274368358
4,1,0.58,0.72,0.4176,0.00166015329,0.000271870107
4,1,0.58,0.86,0.4988,0.00202267895,0.000269024846
4,1,0.58,1,0.58,0.00189053233,0.000251572919
4,1,0.72,0,0,0.000685313422,0.000275988874
4,1,0.72,0.3,0.216,0.00110301121,0.000258150403
4,1,0.72,0.44,0.3168,0.00141676033,0.000243279041
4,1,0.72,0.58,0.4176,0.00194504249,0.000264663453
4,1,0.72,0.72,0.5184,0.0016238921,0.000244523666
4,1,0.72,0.86,0.6192,0.00174592957,0.000270287712
4,1,0.72,1,0.72,0.00194185527,0.000246628647
4,1,0.86,0,0,0.000890106556,0.000247011623
4,1,0.86,0.3,0.258,0.00119171028,0.000285349888
4,1,0.86,0.44,0.3784,0.00139677943,0.000245987913
4,1,0.86,0.58,0.4988,0.00142988492,0.000239390671
4,1,0.86,0.72,0.6192,0.00201393179,0.000270701418
4,1,0.86,0.86,0.7396,0.00195237553,0.00026528745
4,1,0.86,1,0.86,0.00241209138,0.000267752025
4,1,1,0,0,0.000946030819,0.000260611503
4,1,1,0.3,0.3,0.0011122055,0.000247347773
4,1,1,0.44,0.44,0.00159274758,0.000253586356
4,1,1,0.58,0.58,0.00170423004,0.000267626478
4,1,1,0.72,0.72,0.0015655578,0.000268703216
4,1,1,0.86,0.86,0.00191045661,0.000254304091
4,1,1,1,1,0.00224281888,0.000261996179
5,1,0,0,0,0.000150321721,0.000254364421
5,1,0,0.3,0,0.000288898719,0.000250325924
5,1,0,0.44,0,0.000584446449,0.000252578865
5,1,0,0.58,0,0.000467929693,0.000275554314
5,1,0,0.72,0,0.000812047417,0.000275179366
5,1,0,0.86,0,0.000819169436,0.000258077668
5,1,0,1,0,0.000906262026,0.000258384988
5,1,0.3,0,0,0.000484982008,0.000251946163
5,1,0.3,0.3,0.09,0.000614850461,0.000262675166
5,1,0.3,0.44,0.132,0.00100673526,0.000259225836
5,1,0.3,0.58,0.174,0.000844374438,0.000244537291
5,1,0.3,0.72,0.216,0.00116043451,0.000261138404
5,1,0.3,0.86,0.258,0.00158912609,0.000268838024
5,1,0.3,1,0.3,0.00131450562,0.000250033781
5,1,0.44,0,0,0.000405744232,0.000259016496
5,1,0.44,0.3,0.132,0.000867834643,0.000255910895
5,1,0.44,0.44,0.1936,0.00117198479,0.000265930259
5,1,0.44,0.58,0.2552,0.00109007898,0.000250195482
5,1,0.44,0.72,0.3168,0.00137772883,0.000271397007
5,1,0.44,0.86,0.3784,0.00118997062,0.000255514948
5,1,0.44,1,0.44,0.00172126821,0.000277226679
5,1,0.58,0,0,0.000675429447,0.000248441416
5,1,0.58,0.3,0.174,0.00109187139,0.00028849289
5,1,0.58,0.44,0.2552,0.00133195103,0.000275331469
5,1,0.58,0.58,0.3364,0.00128194248,0.000250464381
5,1,0.58,0.72,0.4176,0.00144716563,0.000255889207
5,1,0.58,0.86,0.4988,0.00173902436,0.000262087185
5,1,0.58,1,0.58,0.00189461575,0.000252828887
5,1,0.72,0,0,0.000798485983,0.000240186002
5,1,0.72,0.3,0.216,0.00105771786,0.000265343581
5,1,0.72,0.44,0.3168,0.00129026179,0.000252839594
5,1,0.72,0.58,0.4176,0.00159740102,0.00026329618
5,1,0.72,0.72,0.5184,0.00174503465,0.000263721405
5,1,0.72,0.86,0.6192,0.00183583238,0.000248458203
5,1,0.72,1,0.72,0.00211053844,0.000256074977
5,1,0.86,0,0,0.00095106127,0.000307761476
5,1,0.86,0.3,0.258,0.00145521795,0.000251344448
5,1,0.86,0.44,0.3784,0.00164425388,0.000264032371
5,1,0.86,0.58,0.4988,0.00186008649,0.000243905102
5,1,0.86,0.72,0.6192,0.00189911028,0.000265848169
5,1,0.86,0.86,0.7396,0.00195078128,0.000271260563
5,1,0.86,1,0.86,0.00225438332,0.000266952385
5,1,1,0,0,0.000796391196,0.000249577014
5,1,1,0.3,0.3,0.00119751083,0.000263330416
5,1,1,0.44,0.44,0.00163834846,0.000259432728
5,1,1,0.58,0.58,0.00152297944,0.0002472944
5,1,1,0.72,0.72,0.00179031771,0.000245905682
5,1,1,0.86,0.86,0.00193207037,0.000274139826
5,1,1,1,1,0.00231457437,0.000257556139
6,1,0,0,0,8.29604137e-05,0.000243214593
6,1,0,0.3,0,0.000249683864,0.000247558593
6,1,0,0.44,0,0.000721327552,0.000251670138
6,1,0,0.58,0,0.000814064357,0.000250221027
6,1,0,0.72,0,0.000900892524,0.000250927642
6,1,0,0.86,0,0.000972388084,0.000256745107
6,1,0,1,0,0.000765715685,0.000253554723
6,1,0.3,0,0,0.000377030333,0.000251717874
6,1,0.3,0.3,0.09,0.000698045559,0.000246273366
6,1,0.3,0.44,0.132,0.000915544456,0.000256022997
6,1,0.3,0.58,0.174,0.00111691105,0.000275057902
6,1,0.3,0.72,0.216,0.00103423707,0.000248571851
6,1,0.3,0.86,0.258,0.00127803727,0.000252021994
6,1,0.3,1,0.3,0.00145594753,0.000267364948
6,1,0.44,0,0,0.000494958626,0.000270806872
6,1,0.44,0.3,0.132,0.000957751593,0.000252228162
6,1,0.44,0.44,0.1936,0.00087187753,0.000239249637
6,1,0.44,0.58,0.2552,0.00132850518,0.000257069761
6,1,0.44,0.72,0.3168,0.00144446029,0.000257325139
6,1,0.44,0.86,0.3784,0.00132562999,0.000255597854
6,1,0.44,1,0.44,0.00177881568,0.000244779449
6,1,0.58,0,0,0.000680867788,0.000250167894
6,1,0.58,0.3,0.174,0.00112585186,0.0002665537
6,1,0.58,0.44,0.2552,0.0013442682,0.000262651875
6,1,0.58,0.58,0.3364,0.00143559154,0.000265417925
6,1,0.58,0.72,0.4176,0.00154685783,0.000264146692
6,1,0.58,0.86,0.4988,0.00169534457,0.000265104629
6,1,0.58,1,0.58,0.00161035641,0.000296735142
6,1,0.72,0,0,0.000852209304,0.000267864642
6,1,0.72,0.3,0.216,0.00111374442,0.000239783882
6,1,0.72,0.44,0.3168,0.00112147764,0.000259275687
6,1,0.72,0.58,0.4176,0.00137423215,0.000276612116
6,1,0.72,0.72,0.5184,0.00179770994,0.000265117108
6,1,0.72,0.86,0.6192,0.00184398056,0.000252766303
6,1,0.72,1,0.72,0.00173405246,0.000261219286
6,1,0.86,0,0,0.00084323247,0.000250796275
6,1,0.86,0.3,0.258,0.00120615312,0.000271531602
6,1,0.86,0.44,0.3784,0.00147037299,0.000244552238
6,1,0.86,0.58,0.4988,0.00186306848,0.000256468258
6,1,0.86,0.72,0.6192,0.00212618051,0.000304165516
6,1,0.86,0.86,0.7396,0.00185323468,0.000253220848
6,1,0.86,1,0.86,0.00216239666,0.000261600639
6,1,1,0,0,0.000959548504,0.000263430163
6,1,1,0.3,0.3,0.00130938059,0.000249815844
6,1,1,0.44,0.44,0.00145627371,0.000263167622
6,1,1,0.58,0.58,0.00179517445,0.000260031256
6,1,1,0.72,0.72,0.00191386772,0.000265256212
6,1,1,0.86,0.86,0.00186516841,0.000241217763
6,1,1,1,1,0.00193128161,0.000257088547
7,1,0,0,0,6.15210123e-05,0.000235411325
7,1,0,0.3,0,0.000467618306,0.000282138869
7,1,0,0.44,0,0.000493179085,0.000249999894
7,1,0,0.58,0,0.000619969694,0.000262979997
7,1,0,0.72,0,0.000772976028,0.000253968806
7,1,0,0.86,0,0.000920772418,0.000258053215
7,1,0,1,0,0.000889500509,0.0002476353
7,1,0.3,0,0,0.000102187936,0.000249471019
7,1,0.3,0.3,0.09,0.000571797305,0.00026105241
7,1,0.3,0.44,0.132,0.000705973069,0.000245384075
7,1,0.3,0.58,0.174,0.000879564423,0.000247253094
7,1,0.3,0.72,0.216,0.00128954252,0.000253913573
7,1,0.3,0.86,0.258,0.00141732134,0.000249068554
7,1,0.3,1,0.3,0.00144146866,0.000245934586
7,1,0.44,0,0,0.000410797198,0.000233381818
7,1,0.44,0.3,0.132,0.000993543764,0.000251122397
7,1,0.44,0.44,0.1936,0.000730093363,0.000276533557
7,1,0.44,0.58,0.2552,0.00133772585,0.000268031173
7,1,0.44,0.72,0.3168,0.00120663692,0.000258515442
7,1,0.44,0.86,0.3784,0.00119902917,0.000269896828
7,1,0.44,1,0.44,0.0015951692,0.000287636212
7,1,0.58,0,0,0.000678638538,0.000257903941
7,1,0.58,0.3,0.174,0.000990011706,0.000253206428
7,1,0.58,0.44,0.2552,0.00141020318,0.000238139512
7,1,0.58,0.58,0.3364,0.00131076125,0.000244149332
7,1,0.58,0.72,0.4176,0.0018182525,0.000266699964
7,1,0.58,0.86,0.4988,0.00174236084,0.000293649012
7,1,0.58,1,0.58,0.00174706317,0.000269659675
7,1,0.72,0,0,0.000615129681,0.000282058965
7,1,0.72,0.3,0.216,0.00135083435,0.000253870554
7,1,0.72,0.44,0.3168,0.00141255274,0.000281396572
7,1,0.72,0.58,0.4176,0.00136575135,0.000276942485
7,1,0.72,0.72,0.5184,0.0016603804,0.000248548253
7,1,0.72,0.86,0.6192,0.00177860594,0.000258181133
7,1,0.72,1,0.72,0.00182508887,0.000283324758
7,1,0.86,0,0,0.0011377013,0.000259413648
7,1,0.86,0.3,0.258,0.00142792653,0.000267873774
7,1,0.86,0.44,0.3784,0.00154880143,0.000262365762
7,1,0.86,0.58,0.4988,0.00180639855,0.000263688014
7,1,0.86,0.72,0.6192,0.00189154627,0.000265209317
7,1,0.86,0.86,0.7396,0.00185375581,0.000251937167
7,1,0.86,1,0.86,0.00205747005,0.000258698886
7,1,1,0,0,0.000913184604,0.000263822914
7,1,1,0.3,0.3,0.00143888684,0.000263319307
7,1,1,0.44,0.44,0.00163015202,0.000254612513
7,1,1,0.58,0.58,0.0018856016,0.000269446608
7,1,1,0.72,0.72,0.00162704265,0.000278936951
7,1,1,0.86,0.86,0.00252319813,0.000314754508
7,1,1,1,1,0.00213238445,0.000286806908
8,1,0,0,0,0.000212782539,0.000254228128
8,1,0,0.3,0,0.000366437375,0.000249835257
8,1,0,0.44,0,0.000494412411,0.000245054224
8,1,0,0.58,0,0.000556606879,0.000244670747
8,1,0,0.72,0,0.000745285074,0.000253025023
8,1,0,0.86,0,0.000792629458,0.000260567198
8,1,0,1,0,0.000891097334,0.000250398752
8,1,0.3,0,0,0.00036862545,0.000255846871
8,1,0.3,0.3,0.09,0.000852402312,0.00024866352
8,1,0.3,0.44,0.132,0.00095220388,0.000265130661
8,1,0.3,0.58,0.174,0.000889441963,0.000248406772
8,1,0.3,0.72,0.216,0.000970264989,0.00026475761
8,1,0.3,0.86,0.258,0.00127413785,0.000252024522
8,1,0.3,1,0.3,0.00142910709,0.000248572646
8,1,0.44,0,0,0.000425080483,0.000247070972
8,1,0.44,0.3,0.132,0.000906961361,0.000262166399
8,1,0.44,0.44,0.1936,0.00106682658,0.00025513221
8,1,0.44,0.58,0.2552,0.00105841913,0.000268772556
8,1,0.44,0.72,0.3168,0.00108406355,0.000256432492
8,1,0.44,0.86,0.3784,0.00144015491,0.000250444765
8,1,0.44,1,0.44,0.00137093685,0.000252230006
8,1,0.58,0,0,0.000591405055,0.000253761607
8,1,0.58,0.3,0.174,0.00107486025,0.000254682306
8,1,0.58,0.44,0.2552,0.00122510978,0.000253589756
8,1,0.58,0.58,0.3364,0.00144373136,0.000284162292
8,1,0.58,0.72,0.4176,0.00127888908,0.000243797511
8,1,0.58,0.86,0.4988,0.00166897572,0.000264446839
8,1,0.58,1,0.58,0.00160694787,0.000289205226
8,1,0.72,0,0,0.00056054876,0.000256529981
8,1,0.72,0.3,0.216,0.00100835847,0.000242106775
8,1,0.72,0.44,0.3168,0.00124832744,0.000270861209
8,1,0.72,0.58,0.4176,0.00132789913,0.000250496831
8,1,0.72,0.72,0.5184,0.00163308704,0.000245479875
8,1,0.72,0.86,0.6192,0.00164687429,0.000276725219
8,1,0.72,1,0.72,0.00174628213,0.000260081642
8,1,0.86,0,0,0.000692890941,0.000247800935
8,1,0.86,0.3,0.258,0.00118467318,0.000244316039
8,1,0.86,0.44,0.3784,0.00147936849,0.000256247152
8,1,0.86,0.58,0.4988,0.00155681,0.000250722273
8,1,0.86,0.72,0.6192,0.00167908744,0.000266070417
8,1,0.86,0.86,0.7396,0.00190718254,0.000262664172
8,1,0.86,1,0.86,0.00219925746,0.000260886446
8,1,1,0,0,0.000879689235,0.000259020144
8,1,1,0.3,0.3,0.00153304549,0.000257616917
8,1,1,0.44,0.44,0.00138502906,0.000278828268
8,1,1,0.58,0.58,0.00167050435,0.000277885261
8,1,1,0.72,0.72,0.00156449175,0.000266327498
8,1,1,0.86,0.86,0.00191056792,0.000252441501
8,1,1,1,1,0.00195133586,0.000258067882
9,1,0,0,0,9.52499179e-05,0.000236389544
9,1,0,0.3,0,0.000313903635,0.000253578786
9,1,0,0.44,0,0.000633352271,0.00025229197
9,1,0,0.58,0,0.000637643497,0.000253550538
9,1,0,0.72,0,0.000607207961,0.000258889789
9,1,0,0.86,0,0.000694057357,0.000246567066
9,1,0,1,0,0.00096555236,0.000254147794
9,1,0.3,0,0,0.000320256836,0.000250529048
9,1,0.3,0.3,0.09,0.000586685993,0.00026505796
9,1,0.3,0.44,0.132,0.000896638613,0.000261602921
9,1,0.3,0.58,0.174,0.000756515605,0.000254685873
9,1,0.3,0.72,0.216,0.00112157543,0.000244734687
9,1,0.3,0.86,0.258,0.00146865393,0.0002851192
9,1,0.3,1,0.3,0.00134823002,0.000268698092
9,1,0.44,0,0,0.000410139683,0.000268096519
9,1,0.44,0.3,0.132,0.000901664559,0.000247032475
9,1,0.44,0.44,0.1936,0.00117005663,0.000270083469
9,1,0.44,0.58,0.2552,0.00108657395,0.000256347478
9,1,0.44,0.72,0.3168,0.00104291345,0.000267027924
9,1,0.44,0.86,0.3784,0.00164565512,0.000260109284
9,1,0.44,1,0.44,0.00168412819,0.000278480361
9,1,0.58,0,0,0.000463139217,0.000249803837
9,1,0.58,0.3,0.174,0.00098891992,0.000260033994
9,1,0.58,0.44,0.2552,0.00112396809,0.000265490725
9,1,0.58,0.58,0.3364,0.00132583973,0.000255393121
9,1,0.58,0.72,0.4176,0.00135973141,0.000261985404
9,1,0.58,0.86,0.4988,0.00137250151,0.000268382924
9,1,0.58,1,0.58,0.00163621056,0.000246288583
9,1,0.72,0,0,0.000802959281,0.000248716648
9,1,0.72,0.3,0.216,0.00124140744,0.000258536557
9,1,0.72,0.44,0.3168,0.001342746,0.000295800233
9,1,0.72,0.58,0.4176,0.00158406283,0.000270957313
9,1,0.72,0.72,0.5184,0.00159477417,0.000281409041
9,1,0.72,0.86,0.6192,0.001973988,0.000240104263
9,1,0.72,1,0.72,0.00180927245,0.000258050819
9,1,0.86,0,0,0.000792300056,0.000249508238
9,1,0.86,0.3,0.258,0.00109878818,0.000248050436
9,1,0.86,0.44,0.3784,0.00139302026,0.0002584513
9,1,0.86,0.58,0.4988,0.0014879696,0.000281307512
9,1,0.86,0.72,0.6192,0.00193299231,0.000272597642
9,1,0.86,0.86,0.7396,0.00248387196,0.000259586738
9,1,0.86,1,0.86,0.0019216241,0.000268915189
9,1,1,0,0,0.00100739085,0.000270140004
9,1,1,0.3,0.3,0.00144772664,0.000280263682
9,1,1,0.44,0.44,0.00138368829,0.000264107776
