coordinate_px,wavelength_nm,level,intensity,raw_intensity_w
841.2780362341668,780.4593582130435,380,0.002489529065349842,8.651628620000001e-06
841.2780362341668,780.4593582130435,390,0.0,0.0
841.2780362341668,780.4593582130435,400,0.0,0.0
841.2780362341668,780.4593582130435,410,0.0,0.0
841.2780362341668,780.4593582130435,420,0.0005610746920924013,1.9573969120000003e-06
841.2780362341668,780.4593582130435,430,0.003787318547924513,1.3188075796e-05
841.2780362341668,780.4593582130435,440,0.008428288351231215,2.9337768948e-05
841.2780362341668,780.4593582130435,450,0.01697001919625468,5.904908845200001e-05
841.2780362341668,780.4593582130435,460,0.024380246288951163,8.482847209600001e-05
841.2780362341668,780.4593582130435,470,0.03492981575956453,0.000121535667028
841.2780362341668,780.4593582130435,480,0.0476636387126119,0.00016587340519600002
841.2780362341668,780.4593582130435,490,0.06065237307489814,0.00021097757954399997
841.2780362341668,780.4593582130435,500,0.07302185284783635,0.000254002782512
841.2780362341668,780.4593582130435,510,0.08772955257179206,0.00030514990443199994
841.2780362341668,780.4593582130435,520,0.09715798364386076,0.000337957866552
841.2780362341668,780.4593582130435,530,0.1140270457962361,0.000396706035992
841.2780362341668,780.4593582130435,540,0.1379584633920223,0.00047995267939200003
841.2780362341668,780.4593582130435,550,0.16290267495529442,0.0005667206784720001
841.2780362341668,780.4593582130435,560,0.17818449739128467,0.000619806230672
841.2780362341668,780.4593582130435,570,0.19037197841584064,0.000662075278552
841.2780362341668,780.4593582130435,580,0.22136500640044243,0.000770084308552
841.2780362341668,780.4593582130435,590,0.2385667097894659,0.000830054821672
841.2780362341668,780.4593582130435,600,0.26059471932178757,0.0009067768691119998
841.2780362341668,780.4593582130435,610,0.3049623811796487,0.001060723113792
841.2780362341668,780.4593582130435,620,0.29919609540514336,0.0010404969673519998
841.2780362341668,780.4593582130435,630,0.3309195278617022,0.001150962587552
841.2780362341668,780.4593582130435,640,0.35199717442107825,0.001224531751432
841.2780362341668,780.4593582130435,650,0.3706337639276971,0.0012890308888719997
841.2780362341668,780.4593582130435,660,0.39029052128134334,0.0013575463627119998
841.2780362341668,780.4593582130435,670,0.39300796996304627,0.0013669617636719999
841.2780362341668,780.4593582130435,680,0.42519349711111515,0.0014792827207919998
841.2780362341668,780.4593582130435,690,0.4754040240588066,0.0016536666489120003
841.2780362341668,780.4593582130435,700,0.4575958060359841,0.0015915098567119998
841.2780362341668,780.4593582130435,710,0.4847909331452343,0.001686391789432
841.2780362341668,780.4593582130435,720,0.5107299861679351,0.0017764317498719998
841.2780362341668,780.4593582130435,730,0.505606243410552,0.001758943817312
841.2780362341668,780.4593582130435,740,0.5322054086501502,0.001851419085432
841.2780362341668,780.4593582130435,750,0.5377825616323494,0.0018705539653119999
841.2780362341668,780.4593582130435,760,0.5722326229007652,0.001990115673712
841.2780362341668,780.4593582130435,770,0.5848991508486966,0.0020342085687919996
841.2780362341668,780.4593582130435,780,0.5792750445449846,0.002015251746672
841.2780362341668,780.4593582130435,790,0.6016166721123016,0.002092846528992
841.2780362341668,780.4593582130435,800,0.608151949289176,0.0021161568124720004
841.2780362341668,780.4593582130435,810,0.6184695305245017,0.002151664016232
841.2780362341668,780.4593582130435,820,0.6288414647903456,0.002187194499392
841.2780362341668,780.4593582130435,830,0.601516584990002,0.002092555731632
