trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v
0,5,0.9,0,0,0.000167101252,0.000308879346
0,5,1,0,0,0.000169217917,0.000382712642
0,5,0,0.1,0,-0.000210828988,0.000313122728
0,5,0,0.2,0,-0.000185885838,0.000265589393
0,5,0,0.3,0,-0.000104790037,0.00028244047
0,5,0,0.4,0,-3.05331758e-05,0.000292420587
0,5,0,0.5,0,-1.50989165e-05,0.000316788476
0,5,0,0.6,0,0.00015600969,0.000369960988
0,5,0,0.7,0,0.000177819667,0.00033045478
0,5,0,0.8,0,0.00025030085,0.000320516776
0,5,0,0.9,0,0.000243790025,0.000333025308
0,5,0,1,0,0.000331634699,0.000333683772
0,5,1,0.1,0.1,0.000843725289,0.000347365646
0,5,1,0.2,0.2,0.00141677449,0.000412066609
0,5,1,0.3,0.3,0.00205327212,0.000338777309
0,5,1,0.4,0.4,0.00261978485,0.000423211782
0,5,1,0.5,0.5,0.0030570461,0.000436831585
0,5,1,0.6,0.6,0.00352320079,0.000423016534
0,5,1,0.7,0.7,0.00416335934,0.000511751756
0,5,1,0.8,0.8,0.0046396535,0.000492647968
0,5,1,0.9,0.9,0.00498594984,0.000412746249
0,5,1,1,1,0.00540342785,0.000441621686
